validated,Title,Composer,Difficulty,Reading,Max Position,Era,status,source,pdf_path,token_path,gp_path,scorehash,xml_path,file_path,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,arpeggio_density,avg_string_jump,max_string_jump,special_technique_ratio,avg_polyphony,total_notes,tempo_bpm,log_total_notes,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,chord_ratio,avg_string_span,unique_shape_rate,shift_rate,max_position_shift,std_position_shift,fret_entropy,string_entropy,repetition_ratio,max_avg_chord_stretch_window,p95_position_shift_window,max_note_density_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,polyphonic_arpeggio_intensity_beats,has_rhythm,m21_DiminishedSeventhSimultaneityPrevalence,m21_DiminishedTriadSimultaneityPrevalence,m21_DominantSeventhSimultaneityPrevalence,m21_IncorrectlySpelledTriadPrevalence,m21_MajorTriadSimultaneityPrevalence,m21_MinorTriadSimultaneityPrevalence,m21_MostCommonNoteQuarterLength,m21_MostCommonNoteQuarterLengthPrevalence,m21_MostCommonPitchClassSetSimultaneityPrevalence,m21_MostCommonSetClassSimultaneityPrevalence,m21_Quality,m21_RangeOfNoteQuarterLengths,m21_TonalCertainty,m21_TriadSimultaneityPrevalence,m21_UniqueNoteQuarterLengths,m21_UniquePitchClassSetSimultaneities,m21_UniqueSetClassSimultaneities
1,"Study, Op. 60 no. 14",Matteo Carcassi,5,3,IX,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 14 in D by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 14 in D by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.2352941176470588,3,2.339527027027027,0.8702064896755162,0.3303964757709251,0.4256756756756756,5,0.0,1.144781144781145,340,90.0,5.831882477283517,2.8794117647058823,9.0,0.1441176470588235,0.3205882352941177,1.0,0.1245791245791245,2.945945945945946,0.5675675675675675,0.3209459459459459,11.0,1.6177097735476849,2.793648141029158,2.266030012052199,0.0,3.0,6.824999999999999,4.6875,0.4242424242424242,1.0,9.206925675675675,44.0,4.990071656738323,True,0.0,0.0,0.0033670033670033,0.0,0.0505050505050505,0.0134680134680134,0.25,0.9831649831649832,0.1481481481481481,0.9057239057239056,0.0,1.75,1.195607130822166,0.0033670033670033,3.0,25.0,7.0
1,"Study, Op. 60 no. 15",Matteo Carcassi,6,4,X,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-op60-15.pdf,,,,verified_pieces/pdf/xml/carcassi-op60-15.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,1.4285714285714286,2,1.7128712871287128,0.8015267175572519,0.977867203219316,1.3386138613861387,4,0.0,1.0375494071146243,525,115.0,6.26530121273771,3.499047619047619,8.0,0.1866666666666666,0.1809523809523809,2.0,0.0138339920948616,3.7142857142857135,0.5714285714285714,0.2277227722772277,11.0,1.6274205652824605,3.22611350751208,2.223385399354564,0.0158415841584158,2.0,7.875,4.4375,2.7619047619047614,6.0,6.7620933521923625,44.0,4.126616960114983,True,0.0,0.0,0.0,0.0,0.0079365079365079,0.0,0.25,0.9821428571428572,0.2083333333333333,0.992063492063492,0.0,1.75,1.2188236699311128,0.0079365079365079,4.0,13.0,2.0
1,"Study, Op. 60 no. 17",Matteo Carcassi,7,3,VIII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 17 in A Minor by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 17 in A Minor by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0137931034482758,0.875,2,6.558535178777394,0.7087087087087087,0.7769230769230769,1.6228373702422143,5,0.0,1.1517241379310346,334,100.0,5.814130531825066,4.895209580838324,22.0,0.2455089820359281,0.3323353293413174,2.0,0.0827586206896551,2.083333333333333,0.5,0.5190311418685121,22.0,7.520052662637367,3.130630976838084,2.3774677416272505,0.0934256055363321,1.1666666666666667,22.0,5.3125,2.855072463768116,7.200000000000003,20.145905420991923,88.0,3.846758620689655,True,0.0,0.0,0.0036630036630036,0.0,0.0,0.0183150183150183,0.25,0.8351648351648352,0.1868131868131868,0.9267399267399268,1.0,1.75,1.038671150657794,0.0183150183150183,5.0,20.0,6.0
1,"Study, Op. 60 no. 18",Matteo Carcassi,7,4,IX,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 18 in A by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 18 in A by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.2352941176470588,2,1.906837606837607,0.7663551401869159,0.5925925925925926,0.8358974358974359,5,0.0,1.096938775510204,215,120.0,5.375278407684165,3.395348837209302,7.0,0.1255813953488372,0.1813953488372093,1.0,0.086734693877551,3.235294117647059,0.7647058823529411,0.2615384615384615,9.0,1.7618169119344718,3.109692967528343,2.2168159331049937,0.0974358974358974,2.0,8.399999999999999,2.3125,0.4705882352941176,2.0,3.6222222222222222,18.0,2.2249229880631494,True,0.0,0.0,0.0,,0.0153846153846153,0.0205128205128205,0.5,0.9487179487179488,0.1794871794871795,0.9282051282051282,0.0,1.0,1.1547072567651644,0.0051282051282051,2.0,22.0,6.0
1,"Study, Op. 60 no. 2",Matteo Carcassi,4,3,X,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 2 in A minor by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 2 in A minor by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,1.0,1,1.943469785575049,0.4046242774566474,0.488235294117647,0.8713450292397661,5,0.0,1.0116618075801749,347,120.0,5.8522024797744745,3.636887608069164,8.0,0.1902017291066282,0.270893371757925,1.0,0.0058309037900874,3.0,1.0,0.1871345029239766,22.0,4.289407134048679,3.136967045497269,1.821445938622413,0.4970760233918128,1.0,21.0,4.25,4.0,4.0,6.706627680311891,88.0,3.847086544989816,True,0.0,0.0,0.0,,0.0,0.002932551319648,0.25,0.967741935483871,0.219941348973607,0.9941348973607038,1.0,0.75,1.1505903361242276,0.0,3.0,12.0,3.0
1,"Study, Op. 60 no. 20",Matteo Carcassi,12,4,XII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-opus60-20.pdf,,,,verified_pieces/pdf/xml/carcassi-opus60-20.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.0,0,2.232,0.7386666666666667,0.8106666666666666,1.392,5,0.0,1.0,376,210.0,5.932245187448011,2.845744680851064,8.0,0.1941489361702127,0.3404255319148936,0.0,0.0,0.0,0.0,0.3173333333333333,12.0,2.3948923427438933,2.832991709203049,2.3392947984408066,0.0053333333333333,0.0,10.0,2.0625,0.0,0.0,4.490666666666667,24.0,2.0106951871657754,True,0.0,0.0,0.0,,0.0,0.0,0.5,0.9920212765957448,0.2686170212765957,1.0,0.0,0.75,1.3760222340574717,0.0,3.0,11.0,1.0
1,"Study, Op. 60 no. 21",Matteo Carcassi,7,4,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-opus60-21.pdf,,,,verified_pieces/pdf/xml/carcassi-opus60-21.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0028901734104046,0.967741935483871,3,1.0304347826086957,0.3785310734463277,0.02803738317757,0.1072463768115942,2,0.0,1.53757225433526,532,70.0,6.278521424165844,2.142857142857143,5.0,0.0281954887218045,0.2424812030075188,2.0,0.2890173410404624,2.9,0.59,0.0927536231884058,10.0,1.312579900249491,2.59206642293347,2.3090608728944,0.408695652173913,3.0,8.599999999999998,6.0,2.5869565217391304,4.0,8.008051529790661,112.0,7.262938417814503,True,0.0,0.0175438596491228,0.0087719298245614,0.125,0.131578947368421,0.1008771929824561,0.5,0.5570175438596491,0.131578947368421,0.6271929824561403,1.0,1.3125,1.131468729584744,0.1535087719298245,5.0,46.0,11.0
1,"Study, Op. 60 no. 22",Matteo Carcassi,12,4,X,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 22 in C by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 22 in C by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.7142857142857143,2,2.263507896924356,0.8878048780487805,0.6005154639175257,0.8478802992518704,5,0.0,1.0223880597014925,411,120.0,6.021023349349527,3.1094890510948905,8.0,0.1654501216545012,0.2360097323600973,1.4000000000000004,0.0199004975124378,1.375,0.75,0.3117206982543641,22.0,2.740832928132408,3.094900183085381,2.430036703542189,0.0174563591022443,1.5,20.69999999999999,4.3125,2.857142857142857,5.600000000000001,8.486284289276808,88.0,4.001918976545842,True,0.0,0.0,0.0,0.0,0.0099750623441396,0.0024937655860349,0.25,0.9825436408977556,0.1571072319201995,0.9825436408977556,0.0,0.75,0.9135992019766512,0.0024937655860349,3.0,17.0,5.0
1,"Study, Op. 60 no. 23",Matteo Carcassi,7,3,X,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 23 in A by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 23 in A by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.6808510638297872,2,2.5159420289855072,0.6717171717171717,0.2317073170731707,0.5449275362318841,3,0.0,1.1473988439306355,397,160.0,5.986452005284438,3.667506297229219,9.0,0.3073047858942065,0.3652392947103274,2.0,0.1473988439306358,1.8823529411764703,0.5098039215686274,0.3159420289855073,13.0,2.836696547216002,3.077006701319504,2.173398090553317,0.217391304347826,1.6666666666666667,12.95,2.5625,1.3617021276595744,4.0,5.030434782608696,26.0,2.6104145618364605,True,0.0,0.0,0.0,,0.0550724637681159,0.0463768115942029,0.5,0.9971014492753624,0.272463768115942,0.8666666666666667,1.0,2.5,0.8523489467156833,0.0,2.0,27.0,6.0
1,"Study, Op. 60 no. 24",Matteo Carcassi,11,6,IX,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 24 in E by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 24 in E by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,1.6608695652173913,7,2.066030230708035,0.4657142857142857,0.4344262295081967,0.4152744630071599,5,0.0,1.6690476190476191,701,100.0,6.553933404025811,2.920114122681883,6.0,0.0998573466476462,0.2425106990014265,3.0,0.2785714285714286,3.2564102564102564,0.4871794871794871,0.2983293556085918,18.5,2.449636618588045,2.923991750513032,2.35082686464762,0.1742243436754176,3.5,17.724999999999998,6.6875,5.963768115942029,12.0,8.481384248210023,144.0,8.674716448210425,True,0.0051020408163265,0.0051020408163265,0.0178571428571428,0.1458333333333333,0.0765306122448979,0.0765306122448979,0.25,0.7551020408163265,0.1377551020408163,0.7270408163265306,0.0,1.8125,1.2718465851280785,0.1045918367346938,9.0,40.0,17.0
1,"Study, Op. 60 no. 25",Matteo Carcassi,11,4,XII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-op60-25.pdf,,,,verified_pieces/pdf/xml/carcassi-op60-25.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.875,3,2.187832310838446,0.7600922722029988,0.7447368421052631,1.007361963190184,5,0.0,1.0637254901960784,868,120.0,6.767343125265392,2.966589861751152,9.0,0.1601382488479262,0.3122119815668203,3.0,0.0392156862745098,3.59375,0.5,0.2920245398773006,14.0,2.2473578073702387,2.967053578625397,2.299205818151938,0.0269938650306748,3.0,10.9,4.8125,2.21505376344086,8.0,8.598108384458078,56.0,4.27460058097313,True,0.0,0.0,0.0,0.0,0.02460024600246,0.004920049200492,0.25,0.971709717097171,0.2607626076260763,0.965559655596556,0.0,1.75,1.24723821172241,0.007380073800738,4.0,20.0,6.0
1,"Study, Op. 60 no. 4",Matteo Carcassi,6,4,XII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/Opus 60 No 4 by Matteo Carcassi.pdf,,,,verified_pieces/pdf/xml/Opus 60 No 4 by Matteo Carcassi.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.3333333333333333,1,2.0455153949129854,0.83399209486166,0.6707818930041153,1.108433734939759,4,0.0,1.016,254,120.0,5.541263545158426,3.6535433070866143,8.0,0.2480314960629921,0.2677165354330709,0.8,0.012,3.0,0.6666666666666666,0.1726907630522088,12.0,2.121515693950486,3.0581174446003376,1.9106732680179128,0.036144578313253,1.0,8.749999999999986,4.125,1.3333333333333333,3.2,8.160642570281123,48.0,4.03225,True,0.0,0.0,0.0,0.0,0.0,0.0040485829959514,0.25,0.9919028340080972,0.1862348178137652,0.9878542510121456,0.0,1.25,1.038418956834365,0.0040485829959514,2.0,12.0,3.0
1,"Study, Op. 60 no. 5",Matteo Carcassi,8,4,VII,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-op60-5.pdf,,,,verified_pieces/pdf/xml/carcassi-op60-5.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.9696969696969696,3,1.6156028368794324,0.6254180602006689,0.9106145251396648,1.4170212765957446,5,0.0,1.271186440677966,300,69.0,5.707110264748875,2.9133333333333336,8.0,0.1566666666666666,0.2633333333333333,2.8000000000000007,0.1398305084745762,2.909090909090909,0.6060606060606061,0.2382978723404255,9.0,1.4395806630013688,2.8211970008928167,2.4291494725698777,0.0212765957446808,2.0,5.649999999999999,5.5,2.9166666666666665,8.0,6.089361702127659,20.0,5.778120184899846,True,0.0042553191489361,0.0,0.0,0.0,0.0553191489361702,0.0127659574468085,0.25,0.9063829787234042,0.1702127659574468,0.8723404255319149,0.0,1.75,1.3509500422786471,0.0297872340425531,4.0,24.0,9.0
1,"Study, Op. 60 no. 6",Matteo Carcassi,2,2,V,Classical,found,gaps,,,,Dc1wc,datasets/gaps_v1/readable_musicxml/Matteo Carcassi - Opus 60 No 6 in C.xml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0033333333333333,0.6666666666666666,3,1.732329988851728,0.6908665105386417,0.3481481481481481,0.5351170568561873,5,0.0,1.4266666666666667,428,100.0,6.061456918928017,1.5350467289719627,3.0,0.0023364485981308,0.3341121495327103,2.0,0.3066666666666666,2.902173913043478,0.5652173913043478,0.2307692307692307,5.0,0.9451920799463324,2.1511182618307365,2.4745641043512574,0.0,2.333333333333333,4.983333333333333,3.5625,1.228405315614618,4.0,3.401520942825291,10.0,3.9141880341880335,True,0.0,0.0033333333333333,0.0,0.1111111111111111,0.2233333333333333,0.1433333333333333,0.5,0.7653061224489796,0.0766666666666666,0.2466666666666666,0.0,1.75,1.307487188855736,0.08,5.0,57.0,14.0
1,"Study, Op. 60 no. 7",Matteo Carcassi,3,2,III,Classical,found,dada_gp,,"datasets/DadaGP-v1.1/C/Carcassi, Mateo/Carcassi, Mateo - Etude op 60 no 7.gp3.tokens.txt","datasets/DadaGP-v1.1/C/Carcassi, Mateo/Carcassi, Mateo - Etude op 60 no 7.gp3",,"verified_pieces/dada/xml/Carcassi, Mateo - Etude op 60 no 7.musicxml",gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0183066361556064,0.5094339622641509,8,1.1629969418960244,0.4044213263979194,0.6111111111111112,0.481651376146789,2,0.0467532467532467,1.7620137299771168,770,120.0,6.647688373563329,1.4792207792207792,3.0,0.0103896103896103,0.3519480519480519,1.0,0.3707093821510298,1.938271604938272,0.345679012345679,0.1192660550458715,7.0,1.184970241819078,2.228276243819978,2.263398312042493,0.1972477064220183,2.6666666666666665,6.849999999999987,10.0,2.057142857142857,4.0,4.613761467889908,28.0,12.222978126868288,True,,,,,,,0.25,0.7283866575901974,,,1.0,1.875,1.14445000768373,,5.0,,
1,"Study, Op. 60 no. 8",Matteo Carcassi,6,3,VII,Classical,found,dada_gp,,"datasets/DadaGP-v1.1/C/Carcassi, Mateo/Carcassi, Mateo - Andante nss 8.gp3.tokens.txt","datasets/DadaGP-v1.1/C/Carcassi, Mateo/Carcassi, Mateo - Andante nss 8.gp3",,"verified_pieces/dada/xml/Carcassi, Mateo - Andante nss 8.musicxml",gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.391304347826087,2,1.8235294117647056,0.75,0.927536231884058,1.3445378151260503,5,0.0,1.2083333333333333,145,135.0,4.983606621708336,1.0689655172413792,3.0,0.0,0.5310344827586206,1.0,0.2083333333333333,2.68,0.48,0.3277310924369748,4.0,1.0095931356517418,1.7449696445094312,2.265291629671932,0.0,2.0,3.599999999999998,2.3125,0.782608695652174,2.0,3.5588235294117645,8.0,2.737630208333333,True,0.0,0.0,0.0,,0.075,0.0416666666666666,0.5,0.9333333333333332,0.475,0.8166666666666667,0.0,0.5,1.3384143017017325,0.0,2.0,16.0,5.0
1,"Study, Op. 60 no. 9",Matteo Carcassi,11,4,IX,Classical,found,pdf,pdf-20260524T103936Z-3-001/pdf/carcassi-op60-9.pdf,,,,verified_pieces/pdf/xml/carcassi-op60-9.musicxml,gaps_v1/musicxml/Opus 60 No 7 in A Minor by Matteo Carcassi.xml,0.0,0.8571428571428571,3,2.2775641025641025,0.72782874617737,0.2756756756756757,0.3961538461538461,5,0.0,1.2567049808429118,328,105.0,5.796057750765372,3.865853658536585,10.0,0.2469512195121951,0.2591463414634146,2.0,0.1762452107279693,2.891304347826087,0.6521739130434783,0.2807692307692307,12.0,2.2922758738398605,3.332750459957745,2.2940900311770527,0.0653846153846153,1.5714285714285714,10.849999999999987,4.6875,2.761904761904762,7.799999999999997,6.925320512820512,44.0,4.542140316434987,True,0.0,0.0,0.0,-0.1666666666666666,0.0316205533596837,0.0395256916996047,0.25,0.6640316205533597,0.2213438735177865,0.8735177865612648,0.0,1.75,0.9028974544497766,0.0276679841897233,4.0,32.0,11.0
1,"Suite 1 for Cello, BWV 1007: i. Prelude",J.S. Bach,8,5,VII,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/bach-bwv1007-prelude.pdf,,,,verified_pieces/pdf/xml/bach-bwv1007-prelude.musicxml,,0.0,0.3035714285714285,3,2.1435406698564594,0.7965367965367965,0.696078431372549,0.9059011164274322,4,0.0,1.105095541401274,694,70.0,6.543911845564792,3.195965417867435,7.0,0.1959654178674351,0.2752161383285302,1.0,0.0971337579617834,3.3114754098360657,0.5573770491803278,0.2854864433811802,9.0,1.9192096279083617,2.9599287544695447,2.395078430665453,0.0239234449760765,3.0,7.0,4.5,0.9636363636363636,4.0,7.86735778841042,36.0,3.938055485147544,True,0.0,0.0,0.0,,0.0194174757281553,0.0275080906148867,0.25,0.9093851132686084,0.1909385113268608,0.9093851132686084,0.0,0.75,1.0266733045480492,0.0,4.0,35.0,9.0
1,"Suite 1 for Cello, BWV 1007: ii.  Allemande",J.S. Bach,7,4,VII,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/BWV 1007 Allemande by Johann Sebastian Bach.pdf,,,,verified_pieces/pdf/xml/BWV 1007 Allemande by Johann Sebastian Bach.musicxml,,0.0,0.7,4,2.236652236652237,0.8034682080924855,0.4277777777777777,0.5541125541125541,4,0.0,1.123110151187905,520,70.0,6.255750041753367,2.6,5.0,0.0576923076923076,0.2538461538461538,2.0,0.1123110151187904,3.4423076923076925,0.7115384615384616,0.2575757575757575,22.0,2.9637920066959547,2.6118293868999087,2.236373428194576,0.0324675324675324,1.8333333333333333,19.3,4.5625,1.7733333333333332,4.0,8.298821548821548,88.0,4.209133539587103,True,0.0,0.0,0.0,0.0,0.024070021881838,0.0284463894967177,0.25,0.912472647702407,0.1487964989059081,0.8905908096280087,0.0,0.75,1.1915361565985552,0.0065645514223194,4.0,38.0,9.0
1,"Suite 1 for Cello, BWV 1007: iii.  Courante",J.S. Bach,8,4,VII,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/BWV 1007 Courante by Johann Sebastian Bach.pdf,,,,verified_pieces/pdf/xml/BWV 1007 Courante by Johann Sebastian Bach.musicxml,,0.0,0.5128205128205128,2,1.658595641646489,0.8373626373626374,0.6578171091445427,0.87409200968523,5,0.0,1.1014492753623188,456,72.0,6.124683390894205,1.5921052631578947,3.0,0.0,0.3311403508771929,2.0,0.0966183574879227,2.825,0.55,0.2251815980629539,5.0,0.9764179164709306,2.1594100717819043,2.3179077941162647,0.0121065375302663,2.0,4.0,4.375,1.4035087719298245,4.0,6.03591606133979,20.0,3.986197377501725,True,0.0,0.0024390243902439,0.0,0.0,0.024390243902439,0.024390243902439,0.25,0.8317073170731707,0.1609756097560975,0.9317073170731708,0.0,4.75,1.2504630523719895,0.0024390243902439,7.0,24.0,6.0
1,"Suite 1 for Cello, BWV 1007: iv.  Sarabande",J.S. Bach,7,4,V,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/BWV 1007 Sarabande by Johann Sebastian Bach.pdf,,,,verified_pieces/pdf/xml/BWV 1007 Sarabande by Johann Sebastian Bach.musicxml,,0.0,0.6923076923076923,2,1.3726190476190478,0.6280193236714976,0.484375,0.4714285714285714,2,0.0,1.475177304964539,208,40.0,5.342334251964811,1.4230769230769231,3.0,0.0,0.3653846153846153,2.0,0.2978723404255319,2.9761904761904763,0.8095238095238095,0.15,4.5,0.954128604831562,2.1308735796057867,2.4757090728718034,0.0357142857142857,2.0,4.0,4.4375,1.3640350877192984,4.0,4.785119047619047,18.0,5.682164433937483,True,0.0,0.0073529411764705,0.0,0.0,0.1544117647058823,0.0441176470588235,0.25,0.7720588235294118,0.1176470588235294,0.7279411764705882,0.0,3.75,1.0101554937829151,0.1029411764705882,6.0,33.0,9.0
1,"Suite 1 for Cello, BWV 1007: vi. Gigue",J.S. Bach,8,4,V,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/bach-bwv1007-gigue.pdf,,,,verified_pieces/pdf/xml/bach-bwv1007-gigue.musicxml,,0.0047169811320754,0.4745762711864407,3,1.6745655608214849,0.6735395189003437,0.53125,0.5924170616113744,4,0.0,1.3773584905660377,292,115.0,5.680172609017068,2.1575342465753424,5.0,0.0205479452054794,0.2842465753424658,1.0,0.2830188679245283,3.033333333333333,0.7833333333333333,0.2464454976303317,6.0,1.188274625615148,2.4981342932541644,2.3625965438152345,0.0142180094786729,1.0,6.0,3.6875,1.11864406779661,4.0,3.8233280674038967,16.0,3.904744458692068,True,0.0,0.0,0.0,0.25,0.0380952380952381,0.0809523809523809,0.5,0.8142857142857143,0.1380952380952381,0.7571428571428571,0.0,1.25,1.0997732806239249,0.0142857142857142,4.0,44.0,13.0
1,"Suite 2 for Cello, BWV 1008: i. Prelude",J.S. Bach,8,6,VII,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/BWV 1008 Prelude by Johann Sebastian Bach.pdf,,,,verified_pieces/pdf/xml/BWV 1008 Prelude by Johann Sebastian Bach.musicxml,,0.0060150375939849,1.380281690140845,18,2.257279116465864,0.7414448669201521,0.5551330798479087,0.6355421686746988,3,0.0,1.18796992481203,790,60.0,6.673297967767654,3.8443037974683545,9.0,0.2265822784810126,0.2012658227848101,3.0,0.1112781954887218,3.283783783783784,0.8243243243243243,0.2454819277108433,22.0,3.4127272655892296,3.274818160102161,2.341955747568958,0.0346385542168674,18.0,21.349999999999994,5.125,4.2714285714285705,12.0,7.942352744310576,88.0,4.965588574611131,True,0.003062787136294,0.001531393568147,0.001531393568147,0.0,0.0290964777947932,0.0214395099540581,0.25,0.9372128637059725,0.1408882082695252,0.906584992343032,1.0,2.5,1.5417584355753569,0.010719754977029,6.0,47.0,17.0
1,"Suite 2 for Cello, BWV 1008: ii. Allemande",J.S. Bach,6,4,V,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/bach-bwv1008-allemande.pdf,,,,verified_pieces/pdf/xml/bach-bwv1008-allemande.musicxml,,0.0136239782016348,0.7047619047619048,3,1.676457194899818,0.6699029126213593,0.5321637426900585,0.6366120218579235,5,0.0,1.4059945504087197,516,60.0,6.248042874508429,2.2073643410852712,5.0,0.0368217054263565,0.2848837209302325,2.0,0.2942779291553133,2.824074074074074,0.6944444444444444,0.2595628415300546,8.666666666666666,1.2838905131933112,2.7573884449008164,2.3708366077474987,0.0191256830601092,1.2941176470588236,5.699999999999996,5.375,2.451923076923077,8.0,6.3025956284153,48.0,6.409658204403307,True,0.0027777777777777,0.0055555555555555,0.0083333333333333,-0.1111111111111111,0.0694444444444444,0.0805555555555555,0.25,0.8555555555555555,0.125,0.725,1.0,0.9375,1.408615174986406,0.0277777777777777,6.0,57.0,14.0
1,"Suite 2 for Cello, BWV 1008: iii.  Courante",J.S. Bach,8,6,VII,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/bach-bwv1008-courante.pdf,,,,verified_pieces/pdf/xml/bach-bwv1008-courante.musicxml,,0.0087463556851311,0.4666666666666667,3,1.8121345029239768,0.7571428571428571,0.6621004566210046,0.8596491228070176,4,0.0,1.227405247813411,421,80.0,6.045005314036012,2.4346793349168645,6.0,0.0997624703087886,0.2874109263657957,2.0,0.1895043731778425,3.046153846153846,0.6923076923076923,0.2456140350877192,9.0,1.3829762187669914,2.862632161781926,2.3468485320878307,0.0,1.0,5.166666666666667,5.25,1.7627118644067796,4.800000000000011,7.07050032488629,36.0,5.789777135343933,True,0.0,0.0029154518950437,0.0,0.0,0.0612244897959183,0.0641399416909621,0.25,0.967930029154519,0.1545189504373177,0.8279883381924198,1.0,0.75,1.619717610007891,0.0116618075801749,4.0,35.0,8.0
1,"Suite 2 for Cello, BWV 1008: iv. Sarabande",J.S. Bach,7,5,IV,Baroque,found,pdf,pdf-20260524T103936Z-3-001/pdf/bach-bwv1008-sarabande.pdf,,,,verified_pieces/pdf/xml/bach-bwv1008-sarabande.musicxml,,0.0105263157894736,0.6567164179104478,3,1.533068783068783,0.5993031358885017,0.6031746031746031,0.6878306878306878,5,0.0,1.5157894736842106,288,50.0,5.666426688112432,1.9548611111111112,5.0,0.0104166666666666,0.2951388888888889,2.0,0.3631578947368421,2.6666666666666665,0.7246376811594203,0.2116402116402116,6.0,1.1141367220770213,2.578834524254239,2.4711287477635224,0.0476190476190476,1.25,4.775,4.1875,1.4242424242424243,4.0,4.325984714873604,24.0,5.389473684210526,True,0.0,0.0,0.0,0.1818181818181818,0.1049723756906077,0.0994475138121546,0.5,0.4696132596685083,0.0994475138121546,0.6740331491712708,1.0,1.75,1.3412198936236108,0.0497237569060773,6.0,42.0,12.0
